,Character Count,Date,Number Tagged,Polarity,Sentiment,Subjectivity,Text,Word Count
13,133.0,2019-06-23 23:59:20,8.0,0.0,neutral,0.0,@WilliamWehrs @DumbledoreJr @C_Marb @JordanB39335071 @OriginalSorotia @vespasianfk @trekonomicsbot @Stelzi79… https://t.co/WkwFUNMBU0,9.0
14,32.0,2019-06-23 23:59:17,0.0,0.7,positive,0.6000000000000001,Yoo Beats on Netflix is good asf,7.0
15,59.0,2019-06-23 23:59:17,2.0,0.0,neutral,0.0,@CanadianMeat @NYMag Yeah. And it’s not even on Netflix 😂😂😂,10.0
16,144.0,2019-06-23 23:59:14,3.0,0.0,neutral,0.0,Watching @Jon_Favreau’s #ChefShow on @Netflix. Jon &amp; @GwynethPaltrow had a disagreement over whether or not she was… https://t.co/aAC1mYEfyX,18.0
17,89.0,2019-06-23 23:59:14,0.0,0.0,neutral,0.0,"Netflix recommendation: Dynasty.
Fallon Carrington is that bitch. https://t.co/BoRx7AG1GM",8.0
18,81.0,2019-06-23 23:59:11,5.0,0.0,neutral,0.0,@AnneBro12529938 @LeeMorningstar1 @xDeckerstar @netflix @warnerbros Tonight!?!!??,6.0
19,79.0,2019-06-23 23:59:08,0.0,0.5,positive,0.5,"Lexi and J's top 10 #Netflix comedies. #netflixandchill
https://t.co/5ZnfwQhOyF",8.0
20,131.0,2019-06-23 23:59:06,8.0,0.0,neutral,0.0,@C_Marb @DumbledoreJr @JordanB39335071 @vespasianfk @trekonomicsbot @NihilusShadow @Stelzi79 @WilliamWehrs… https://t.co/CqzH7T3s4w,9.0
21,101.0,2019-06-23 23:59:06,0.0,0.5,positive,0.85,I REALLY enjoyed Murder Mystery. Adam Sandler will always be hilarious to me. #Netflix #MurderMystery,15.0
22,140.0,2019-06-23 23:59:03,0.0,-0.2,negative,0.8,"damn. if you haven’t watched “When They See Us” on Netflix.. go watch that shit, and then watch the Oprah show abou… https://t.co/EKR3ltHUvS",23.0
23,137.0,2019-06-23 23:59:03,11.0,0.0,neutral,0.0,@amazon @Delta @GM @DukeEnergy @netflix @DomEnergyOhio @honeywell @Prudential @firstenergycorp @Halliburton @IBM… https://t.co/RI0FkpsthE,12.0
24,60.0,2019-06-23 23:59:02,0.0,0.7,positive,0.6000000000000001,can sum1 recommend me a good kdrama or a show on netflix pls,13.0
25,140.0,2019-06-23 23:58:59,0.0,-0.09375,negative,0.25,7. den we just was watxhing netflix after that turns out 3 days later her little brother was home and he end up sni… https://t.co/2RJUQl1Ns2,25.0
26,144.0,2019-06-23 23:58:57,3.0,0.35,positive,0.65,"@xDeckerstar @netflix @warnerbros Note:

#luciferseason6 got just 6.7K &amp; #lucifer 7.2K

Your true numbers are not t… https://t.co/0fDS5HLQX8",16.0
27,140.0,2019-06-23 23:58:56,0.0,0.0,neutral,0.0,Has anyone else seen a show on Netflix called Cable Girls? It’s a show that takes place in Spain in the 1920s. Grea… https://t.co/KI5EXUrKaY,24.0
28,140.0,2019-06-23 23:58:54,0.0,0.0,neutral,1.0,I can relate...  #loss#desperation #silentrage  #mistakes #survival #prayers after 2 years finally coming up from d… https://t.co/oDT7zDCdht,19.0
29,135.0,2019-06-23 23:58:54,8.0,0.0,neutral,0.0,@NihilusShadow @OriginalSorotia @DumbledoreJr @JordanB39335071 @C_Marb @trekonomicsbot @Stelzi79 @WilliamWehrs… https://t.co/BtUTBF4PfQ,9.0
30,31.0,2019-06-23 23:58:53,0.0,0.0,neutral,0.0,"Anyway, watching EVA on netflix",5.0
31,140.0,2019-06-23 23:58:51,0.0,0.0,neutral,0.0,i'm bingeing peep show on netflix and all i can think about is either archie vs caleb: pre fame dayz or dan mutteri… https://t.co/qsLTJYKViR,24.0
32,135.0,2019-06-23 23:58:51,8.0,0.0,neutral,0.0,@DumbledoreJr @OriginalSorotia @NihilusShadow @C_Marb @JordanB39335071 @trekonomicsbot @Stelzi79 @WilliamWehrs… https://t.co/fDUMmRb6Bu,9.0
33,75.0,2019-06-23 23:58:49,1.0,-0.05,negative,0.4,@netflix how long do I have to wait for season 9 of shameless to be put on?,17.0
34,140.0,2019-06-23 23:58:48,3.0,0.7,positive,0.6000000000000001,"@OneMoreLightLB @katelallyx @cineworld I used to go to the cinema twice a month, it was a good value evening/aftern… https://t.co/aFQrAyiD0T",20.0
35,140.0,2019-06-23 23:58:48,1.0,0.2746031746031746,positive,0.6460317460317461,"If you need a serious, 60-min LOL 🤣, watch @Jokoy's #CominInHot special on Netflix.

My neighbors might think I'm d… https://t.co/BIpmMTVGOt",20.0
36,134.0,2019-06-23 23:58:39,8.0,0.0,neutral,0.0,@OriginalSorotia @NihilusShadow @vespasianfk @JordanB39335071 @C_Marb @trekonomicsbot @Stelzi79 @WilliamWehrs… https://t.co/Sy5eVpve87,9.0
37,140.0,2019-06-23 23:58:38,0.0,0.05656565656565657,positive,0.5070707070707071,I absolutely understand creating new dubs and subs for languages that weren't supported previously but why would Ne… https://t.co/Vv1aW0nS7G,19.0
38,140.0,2019-06-23 23:58:35,3.0,0.0,neutral,0.0,@TheRevivalGG @netflix @ViteRamen I've been waiting for my ex wife to return my calls. It's been months since we la… https://t.co/115tBFxZGq,21.0
39,140.0,2019-06-23 23:58:32,1.0,0.175,positive,0.7,@RanaAyyub if you get time watch these on Netflix 1) the dark charisma of Adolfo Hitler. Striking similarities with… https://t.co/mPQ1YBSbYp,20.0
40,33.0,2019-06-23 23:58:31,2.0,0.0,neutral,0.0,@netflix @MariahCarey “Breakdown”,3.0
41,41.0,2019-06-23 23:58:28,0.0,0.0,neutral,0.0,OH MY GOD NETFLIX https://t.co/MOQ1rHRAtr,5.0
42,139.0,2019-06-23 23:58:25,1.0,0.0,neutral,0.0,"A counselor that left the facility for the @girlsincarcer8d 
Show on Netflix says that instead of looking up these… https://t.co/L45QMpQVAA",20.0
43,68.0,2019-06-23 23:58:25,3.0,0.0,neutral,0.0,"Where are we on the #SaveAPBio front?

cc @netflix @hulu @PrimeVideo",10.0
44,139.0,2019-06-23 23:58:23,5.0,0.0,neutral,0.0,"@helene_wpli @larrykim @CurtisSChin @SpirosMargaris @AkwyZ “Uber won’t work”- Taxis 🚖 
“Airbnb won’t work”- Hotels… https://t.co/dY3y79Uuul",15.0
45,116.0,2019-06-23 23:58:21,1.0,-0.05,negative,0.4,COME ON @netflix I HAVE BEEN FAITHFUL TO YOU FOR SO LONG. DO ME A FAVOR AND #SAVEDEADLYCLASS https://t.co/uazQ62Hzk6,19.0
46,133.0,2019-06-23 23:58:19,1.0,-0.2,negative,0.4,"In this week’s edition of Beth is late to the party, I’ve been binging the series #TheBodyguard on @netflix all day and zero regrets.",24.0
47,76.0,2019-06-23 23:58:19,1.0,-0.16666666666666666,negative,0.43333333333333335,@netflix I want to see some comedies like #MurderMystery with an black cast.,13.0
48,140.0,2019-06-23 23:58:17,3.0,-0.40625,negative,0.59375,@ChaddyDaddy_19 @ThePapermage @MWDanvers I mean... you’re saying it as if people don’t randomly bring up MOS and BV… https://t.co/5GjE2i2c5f,19.0
49,130.0,2019-06-23 23:58:17,2.0,0.0,neutral,0.5,@RugratsAddict95 @mayhem_crimson So basically like how DreamWorks puts their properties on Netflix and YouTube channel but bigger?,17.0
50,124.0,2019-06-23 23:58:15,2.0,-0.11666666666666663,negative,0.7999999999999999,"@RonzSavage @NYMag Hi, Ron! Netflix doesn’t air this show. Amazon Prime does. THAT is why this whole thing is stupid funny 😁",22.0
51,46.0,2019-06-23 23:58:14,2.0,0.0,neutral,0.0,@ShivAroor @NetflixIndia Slasher is on Netflix,6.0
52,41.0,2019-06-23 23:58:13,0.0,0.0,neutral,0.0,Wish we could be laid up watching Netflix,8.0
53,140.0,2019-06-23 23:58:10,1.0,0.08333333333333333,positive,0.375,"@GentlemanSin Agreed. I read a thread the other day that suggested that in the original Japanese, the choice of wor… https://t.co/YJreY7KT1s",21.0
54,45.0,2019-06-23 23:58:10,0.0,0.0,neutral,0.0,Tell that to #Netflix https://t.co/aSZUnCB8f1,5.0
55,32.0,2019-06-23 23:58:09,0.0,0.7,positive,0.6000000000000001,Good series to watch on Netflix?,6.0
56,49.0,2019-06-23 23:58:08,2.0,-0.5,negative,1.0,@UmaimaBlogger @netflix Yes. It is uncomfortable.,6.0
57,130.0,2019-06-23 23:58:06,0.0,-0.1,negative,0.2,"can I use someone’s Netflix account until the payment on mine goes thru ? 

.keep scrolling if u don’t care about my mental health",24.0
58,66.0,2019-06-23 23:58:06,0.0,1.0,positive,0.3,They put “Platoon” on Netflix. Watch it. Best war movie ever made.,12.0
59,37.0,2019-06-23 23:58:05,1.0,0.0,neutral,0.0,@Mystr_J Yeah on the American Netflix,6.0
60,79.0,2019-06-23 23:58:05,1.0,0.0,neutral,0.0,"@Lord_Mandalore &gt;netflix eva
You will not play among the stars.
No one will.",11.0
61,139.0,2019-06-23 23:58:00,0.0,0.26666666666666666,positive,0.4444444444444445,gonna be looking for the first vinemas movie too come help me find a good one I might even go to the dark side for… https://t.co/vDi3I3F9BY,26.0
62,138.0,2019-06-23 23:58:00,0.0,0.13636363636363635,positive,0.45454545454545453,"Season 3 of Strangers Things gets a Brand New Trailer 

https://t.co/DTPCmTQYwm

#StrangerThings #StrangerThings3… https://t.co/VNdvyh5KPi",13.0
63,122.0,2019-06-23 23:57:57,2.0,0.6625,positive,0.65,@fluffyguy I loved #mriglesias on @netflix there are so many teachers like the one you portray you who are unsung heroes !,22.0
64,144.0,2019-06-23 23:57:54,1.0,0.125,positive,0.375,"@mirrorreaper but yeah, it got all the usual sorts of reviews &amp; discussions, but they were more focused on the surr… https://t.co/O9bvyyYFUr",22.0
65,133.0,2019-06-23 23:57:54,0.0,-0.5,negative,1.0,Watching #awakenetflix with my wife. These people are sad. Step up. Diagnosed #narcoleptic for 12+yrs... Hey… https://t.co/SSeHf5sKqY,17.0
66,96.0,2019-06-23 23:57:53,0.0,-0.09375,negative,0.25,Netflix throws little knives at my heart every time the Japanese episode title isn't translated.,15.0
67,129.0,2019-06-23 23:57:52,1.0,1.0,positive,0.6,"Fight for LOVE!! Fight for FAMILY!!  We won't stop fighting for #WynonnaEarp!!
Please @IDWPublishing and… https://t.co/H0ZYX5KBIa",16.0
68,87.0,2019-06-23 23:57:52,1.0,0.6000000000000001,positive,0.7,@Zachary64518497 Brooo NETFLIX has actual movies and it's awesome in my own opinion lol,14.0
69,69.0,2019-06-23 23:57:48,0.0,0.11458333333333333,positive,0.5416666666666666,I watched Dear White Ppl on Netflix earlier and it was pretty decent!,13.0
70,41.0,2019-06-23 23:57:47,0.0,0.0,neutral,0.0,done with the essay. time for netflix. 👏🏼,8.0
71,121.0,2019-06-23 23:57:47,1.0,0.35,positive,0.55,@kvgehina my timeline was full of it THE SADNESS I FELT AFTER I WENT TO NETFLIX AND DIDNT FIND IT https://t.co/BxcdE29ogJ,21.0
72,80.0,2019-06-23 23:57:44,2.0,0.0,neutral,0.0,"@OPSECamy @maxkeiser Bob Lazar on JRE, also Netflix doc 
https://t.co/FKTmgZix27",10.0
73,51.0,2019-06-23 23:57:43,0.0,0.5,positive,1.0,THEY TOOK MY FAVORITE MOVIE OFF NETFLIX IM FIGHTING,9.0
74,24.0,2019-06-23 23:57:42,0.0,0.0,neutral,0.0,Netflix recommendations?,2.0
75,140.0,2019-06-23 23:57:42,0.0,0.0,neutral,0.0,"# Netflix encontra falhas no Linux e no BSD #

https://t.co/42lQANypup

#unix #bsd #freebsd #netbsd #openbsd #linux… https://t.co/Nat8VUj788",16.0
76,84.0,2019-06-23 23:57:41,0.0,0.5,positive,0.5,"Lexi and J's Top 10 ongoing #Netflix shows. #netflixandchill
https://t.co/kzBEbZOOe1",9.0
77,36.0,2019-06-23 23:57:40,0.0,0.0,neutral,0.0,"pizza, netflix e uns bec obg domingo",7.0
78,140.0,2019-06-23 23:57:36,0.0,0.041666666666666664,positive,0.3333333333333333,"meu deus h2o meninas sereias voltou pra netflix aaaaaa 
Cause I'm no ordinary girl,
I'm from the deep, blue underwo… https://t.co/EWBZVzAcF6",20.0
79,123.0,2019-06-23 23:57:33,1.0,1.0,positive,1.0,https://t.co/W5YqWkw57k Rounding out this very impressive list of TV shows on @Netflix is #WynonnaEarp as it well should be,19.0
80,40.0,2019-06-23 23:57:30,0.0,0.0,neutral,0.75,Bro total drama island is on Netflix 😭🙏🏽,8.0
81,55.0,2019-06-23 23:57:26,1.0,0.0,neutral,0.0,"@DominikDiamond Cheers for the tip, Next Netflix’s bing",8.0
82,96.0,2019-06-23 23:57:22,2.0,0.0,neutral,0.0,@alvaradokrisa @WhenTheySeeUs Esta en Netflix!! Oprah Winfrey presents: when they see us now ❤️🥺,14.0
83,138.0,2019-06-23 23:57:18,2.0,0.625,positive,0.8888888888888888,"Once we get #Gotham going again, it's sure to carry all if us away! Please #SaveGotham  😄😄😄 @warnerbrostv @Gotham… https://t.co/zMelB3ra59",21.0
84,67.0,2019-06-23 23:57:16,1.0,0.0,neutral,0.0,"@EdgyGreenArrow Is it on Netflix, cause i heard they are on Netflix",12.0
85,101.0,2019-06-23 23:57:15,1.0,0.2875,positive,0.48750000000000004,"@kenyadad12 Good idea. I have Netflix, may as well binge watch all those other shows I've never seen.",18.0
86,140.0,2019-06-23 23:57:15,1.0,-0.1,negative,0.25,Murder mystery on @netflix may be the biggest waste of 1.5 hours that I can never recover. Maybe not a bigger waste… https://t.co/9DTwhTuoOE,23.0
87,37.0,2019-06-23 23:57:12,0.0,0.0,neutral,0.0,Guess imma watch something on Netflix,6.0
88,140.0,2019-06-23 23:57:11,3.0,0.3,positive,0.525,"@markblevis @PrimeVideo @netflix I liked the show.. and don't like watching excessively religious people.

Where is… https://t.co/3TjFyg1TTf",16.0
89,74.0,2019-06-23 23:57:10,0.0,-0.5,negative,1.0,"whoever was using my netflix login, sorry, but I just changed the password",13.0
90,64.0,2019-06-23 23:57:08,0.0,0.7,positive,0.6000000000000001,What’s a good show on Netflix or Hulu?? I need a series to start,14.0
91,39.0,2019-06-23 23:57:07,0.0,0.03333333333333336,positive,0.6666666666666666,I’m watching Joy on Netflix shit is sad,8.0
92,69.0,2019-06-23 23:57:07,0.0,0.35714285714285715,positive,0.5714285714285714,"Watch the Adam Devine comedy special on Netflix, you won’t regret it.",12.0
93,140.0,2019-06-23 23:57:06,2.0,0.08333333333333333,positive,0.5833333333333334,"@BlobPsycho100 @amandawinnlee That said, I feel like Netflix not even approaching the original cast is extremely di… https://t.co/CWtUhwNQwO",18.0
94,140.0,2019-06-23 23:57:03,0.0,-0.16666666666666666,negative,0.31111111111111106,"Is there any reason why it would be less expensive for Netflix to have recast, redubbed and resubbed a classic anim… https://t.co/jUvIuBBegY",22.0
95,106.0,2019-06-23 23:56:59,0.0,0.25,positive,0.8,i love to do this thing where when im hungry i only watch shows about food on netflix to torture myself xo,22.0
96,36.0,2019-06-23 23:56:57,0.0,0.13636363636363635,positive,0.45454545454545453,I need some new Netflix suggestions.,6.0
97,140.0,2019-06-23 23:56:55,0.0,0.35,positive,0.65,Marvel exhibition at The Franklin Institute in Philadelphia. Cool mix of costumes from the MCU and Netflix series a… https://t.co/ODCIphk0Ta,20.0
98,140.0,2019-06-23 23:56:53,1.0,-0.5,negative,0.7,"@TwitterMoments Movies are just too expensive now. 

With streaming services, like Netflix and Hulu, on the rise an… https://t.co/JyMW7kdKRA",19.0
99,93.0,2019-06-23 23:56:52,1.0,0.22222222222222224,positive,0.5722222222222222,"Seriously, @netflix is totally a lamb! This is the best reply EVER! 💓 https://t.co/MKX419iwaT",14.0
100,102.0,2019-06-23 23:56:45,0.0,0.0,neutral,0.0,I have a video that is out now go watch it or i'll delete your Netflix account https://t.co/qD6PcgbJX2,18.0
101,134.0,2019-06-23 23:56:44,8.0,0.0,neutral,0.0,@C_Marb @JordanB39335071 @OriginalSorotia @vespasianfk @trekonomicsbot @NihilusShadow @Stelzi79 @WilliamWehrs… https://t.co/Xgws4HFIPI,9.0
102,134.0,2019-06-23 23:56:40,8.0,0.0,neutral,0.0,@DumbledoreJr @C_Marb @JordanB39335071 @OriginalSorotia @vespasianfk @trekonomicsbot @NihilusShadow @Stelzi79… https://t.co/lUBA9KHDhs,9.0
103,140.0,2019-06-23 23:56:39,0.0,-0.2333333333333333,negative,0.43333333333333335,"Now that some time has passed, I realize that I hate that Evangelion has come to Netflix. I spent years very delibe… https://t.co/YoTs1zFp7U",23.0
104,61.0,2019-06-23 23:56:38,1.0,-0.4,negative,0.55,When is @netflix gonna add newer seasons of Criminal Minds???,10.0
105,140.0,2019-06-23 23:56:38,3.0,0.2,positive,0.2,"@fluffyguy @netflix Damn @fluffyguy that cheetos wig joke really upset the Trump supporters.  72 ""This tweet is una… https://t.co/h203JCTodS",20.0
106,61.0,2019-06-23 23:56:38,0.0,-0.25,negative,0.4,I just found out small soldiers is on Netflix and I’m stoked.,12.0
107,73.0,2019-06-23 23:56:38,5.0,0.0,neutral,0.0,@goodcharlotte21 @LeeMorningstar1 @xDeckerstar @netflix @warnerbros When?,6.0
108,135.0,2019-06-23 23:56:37,0.0,0.0,neutral,0.0,"I'll just get the gifs and highlights from Twitter for #WWEStompingGrounds 

#JessicaJonesSeason3 is on Netflix https://t.co/12OheTTLVy",16.0
109,140.0,2019-06-23 23:56:35,0.0,0.36818181818181817,positive,0.7022727272727273,I don’t know what everyone is going on about. I’m loving the new direction Netflix has taken for Neon Genesis Evang… https://t.co/ePYeHANLad,22.0
110,140.0,2019-06-23 23:56:28,8.0,0.0,neutral,0.0,@DumbledoreJr @OriginalSorotia @JordanB39335071 @vespasianfk @trekonomicsbot @NihilusShadow @Stelzi79 @WilliamWehrs… https://t.co/2w63KmpZRA,9.0
111,139.0,2019-06-23 23:56:26,3.0,0.4666666666666666,positive,0.46666666666666673,"I need more chef show, @jonfavs @therealroychoi @netflix . So good, the conversations are so real, and you can see… https://t.co/IxOFXHeDCt",21.0
112,131.0,2019-06-23 23:56:24,8.0,0.0,neutral,0.0,@RandomMnky @JordanB39335071 @Stelzi79 @OriginalSorotia @vespasianfk @DumbledoreJr @C_Marb @trekonomicsbot… https://t.co/avCLLO7fuM,9.0
113,131.0,2019-06-23 23:56:22,8.0,0.0,neutral,0.0,@DumbledoreJr @C_Marb @JordanB39335071 @vespasianfk @trekonomicsbot @NihilusShadow @Stelzi79 @WilliamWehrs… https://t.co/0vn0aIMo7T,9.0
114,147.0,2019-06-23 23:56:22,1.0,0.5,positive,0.5,"@mirrorreaper remain in awe of their cinematography &amp; direction, and delbonnel did a phenomenal job w/ scruggs - &amp;… https://t.co/mXGJxQssrx",20.0
115,40.0,2019-06-23 23:56:17,2.0,0.0,neutral,0.0,@netflix @MariahCarey We belong together,5.0
116,75.0,2019-06-23 23:56:17,0.0,-0.5,negative,1.0,Need to start working out when I’m home bored instead of watching Netflix 😭,14.0
117,140.0,2019-06-23 23:56:14,0.0,0.7,positive,0.95,lmao so netflix couldn't get the rights to Fly Me To The Moon for evangelion but I just digitized this VHS tape abo… https://t.co/rIh7djZkbN,24.0
118,85.0,2019-06-23 23:56:12,1.0,1.0,positive,1.0,@netflix has the #AustinPowers trilogy now. I'm so goddamn HAPPY ☺️♂️ #Yeahbaby YEAH!,13.0
119,33.0,2019-06-23 23:56:11,1.0,0.0,neutral,0.0,@rodimusprime Both are on Netflix,5.0
120,41.0,2019-06-23 23:56:09,0.0,-0.6999999999999998,negative,0.6666666666666666,Has anyone seen The Bad Batch on Netflix?,8.0
121,82.0,2019-06-23 23:56:06,2.0,-0.3,negative,0.6,@netflix @MariahCarey Always be my baby (doo doo doop duh) https://t.co/zC5vebezNk,11.0
122,96.0,2019-06-23 23:56:03,1.0,-0.6,negative,0.7,Netflix's Evangelion Dub Is So Fucked Up https://t.co/yWxgKZnxIV via @YouTube #NetflixEvangelion,11.0
123,115.0,2019-06-23 23:55:57,4.0,0.0,neutral,0.0,"@snow_eriL @Ot9Arie @weareoneEXO Netflix x10000

My #TeenChoice for #ChoiceInternationalArtist is EXO 
@weareoneEXO",11.0
124,42.0,2019-06-23 23:55:53,1.0,-0.2,negative,0.4,@Perfexiaa seven deadly sins is on Netflix,7.0
125,140.0,2019-06-23 23:55:53,0.0,-0.075,negative,0.45,^ To add re: Dark Season 2 on Netflix - you definitely need to have seen and understood Season 1. The exploration o… https://t.co/jpZZetXMOm,24.0
126,138.0,2019-06-23 23:55:50,0.0,0.4,positive,0.8,"So for those that didn’t know, Tubi is a FREE app that lets you watch movies and shows like Netflix.. just downloaded it on the fire stick",27.0
127,39.0,2019-06-23 23:55:50,2.0,0.0,neutral,0.0,@mediocreklubb @Richardgaming11 Netflix,3.0
128,76.0,2019-06-23 23:55:50,5.0,0.7,positive,0.6000000000000001,@TrueKofi @netflix @WWEStudios @mikethemiz @WWESheamus Good luck tonight man,9.0
129,137.0,2019-06-23 23:55:50,3.0,0.0,neutral,0.4666666666666667,@joerogan @JeremyCorbell @netflix No different than Kennedy assasination lunacy.  It could never rpt never be kept quiet.  Occam’s Razor.,21.0
130,140.0,2019-06-23 23:55:50,5.0,0.3125,positive,0.25,@mmflood @JimHeathTV @lucifansgroup1 @netflix Exactly! People go to @netflix so they can binge shows. What's the po… https://t.co/RDuT4LDlyZ,18.0
131,54.0,2019-06-23 23:55:49,0.0,0.0,neutral,0.0,When does Into the spider verse come on Netflix again?,10.0
132,139.0,2019-06-23 23:55:48,0.0,0.32321428571428573,positive,0.3857142857142857,OMG!!! You can't stand tRump as much as the rest of us...you GOTTA watch the Wanda Sykes special on Netflix! 😂🤣😂 —… https://t.co/Ig37FDRF1d,23.0
133,124.0,2019-06-23 23:55:47,0.0,-0.2875,negative,0.25,Yo Jessica dumb af why didnt she just pull up netflix and pull up the scene where Greg killed that guy and show it to Costa?,26.0
134,30.0,2019-06-23 23:55:42,2.0,-0.5,negative,1.0,@netflix @MariahCarey Obsessed,3.0
135,69.0,2019-06-23 23:55:41,0.0,0.11818181818181818,positive,0.3,Anime. Is the live action on Netflix as well? https://t.co/MUpxTuKFep,10.0
136,20.0,2019-06-23 23:55:37,0.0,0.0,neutral,0.0,Necesito netflix ...,3.0
137,140.0,2019-06-23 23:55:32,2.0,0.06818181818181818,positive,0.22727272727272727,"#TheCasketeers featuring @tipenefunerals is back on @netflix with a new season, and again blending tenderness and h… https://t.co/KFyDOeB4NE",18.0
138,134.0,2019-06-23 23:55:29,5.0,0.0,neutral,0.0,"#Shadowhunters deserves
to be saved!!! @ConstantinFilm 
@mmoszkowicz @OliverBerben 
@FXNetworks @CBSAllAccess… https://t.co/ZlPQ8yjKgT",10.0
139,40.0,2019-06-23 23:55:28,2.0,0.0,neutral,0.0,@netflix @MariahCarey We Belong Together,5.0
140,134.0,2019-06-23 23:55:28,8.0,0.0,neutral,0.0,@DumbledoreJr @C_Marb @JordanB39335071 @OriginalSorotia @vespasianfk @trekonomicsbot @NihilusShadow @Stelzi79… https://t.co/uyTTY8HvjY,9.0
141,116.0,2019-06-23 23:55:27,0.0,-0.35,negative,0.55,Darian fell asleep on the remote and now Netflix is stuck on the “Are you still watching” screen and I’m going crazy,22.0
142,131.0,2019-06-23 23:55:26,8.0,0.0,neutral,0.0,@vespasianfk @NihilusShadow @DumbledoreJr @JordanB39335071 @C_Marb @trekonomicsbot @Stelzi79 @WilliamWehrs… https://t.co/JeiRkQC2RY,9.0
143,78.0,2019-06-23 23:55:25,0.0,0.0,neutral,0.0,"school today? can i skip, the way i keep skipping some movies in netflix? gah.",15.0
144,64.0,2019-06-23 23:55:24,0.0,0.0,neutral,0.0,Halfway through my Netflix onboarding... https://t.co/EvJKKoubjk,6.0
145,139.0,2019-06-23 23:55:22,2.0,-0.1,negative,0.07500000000000001,"Wait oh @kemiadetiba .... Na so #KingOfBoys nor take come @Netflix
Wetin dey play na.... how those of us for rural America wan watch am na?",25.0
146,136.0,2019-06-23 23:55:15,2.0,-0.0625,negative,0.75,"Dear @netflix, you owe us for canceling @OneDayAtATime, (Still Mad about it😡) So you better give #Mr.Iglesias (… https://t.co/7Q2WBUrE1e",19.0
147,45.0,2019-06-23 23:55:14,1.0,0.2857142857142857,positive,0.5357142857142857,"@ktfuntweets All 3 are on Netflix now, right?",8.0
148,28.0,2019-06-23 23:55:13,1.0,0.0,neutral,0.0,@netflix don’t. just. do not,5.0
149,43.0,2019-06-23 23:55:12,0.0,0.7,positive,0.6000000000000001,what’s something good to watch on Netflix ?,8.0
150,140.0,2019-06-23 23:55:11,0.0,0.8333333333333334,positive,1.0,Why is the Netflix app so horrendous on Roku? It works splendidly on Xbox. I don't understand how you release somet… https://t.co/yzDbL5YON1,22.0
151,140.0,2019-06-23 23:55:07,0.0,0.5,positive,0.5,They need to get that movie streaming on Netflix in the US because so many people slept on it while it was in theat… https://t.co/WgkPbvVPvc,25.0
152,58.0,2019-06-23 23:55:05,1.0,0.0,neutral,0.4,Currently watching the series #WhenTheSeeUs on @netflix 🥺😠,8.0
153,140.0,2019-06-23 23:55:04,0.0,0.26,positive,0.5133333333333333,"Netflix’s movie “I AM MOTHER” is really unusual, I think. The acting is top-notch, the young female lead is phenome… https://t.co/kEP8QX5Wik",21.0
154,83.0,2019-06-23 23:55:01,1.0,0.09999999999999999,positive,0.6333333333333333,"If Greys Anatomy ever gets taken off @netflix, I will be in the OR most likely dead",17.0
